,User,Tweets,Url,likeCount,retweetCount,followersCount,metionedUsers
24423,synchrodogs,"Look at a jelly flower on this cute lemur!
 #JellyPals drop on @opensea Hurry up to get your virtual pet with the Superpower! 0,08Eth, 1:1! All we want is to spread happiness! Trust into this #nft project, it means the World to us ❤️
https://t.co/viRLpcPZFV https://t.co/IMyJIdgYIJ",https://twitter.com/synchrodogs/status/1491774705807904768,5,1,11721,['opensea']
16230,halatagon,@kinongseok he's the most out of the loop member about things generally so i figured if i can trust anyone to not know what an nft is it'll be him 😶,https://twitter.com/halatagon/status/1506898841609510915,1,0,697,['kinongseok']
24940,BuilderBob1313,@AeroAircrafts @TheMoonCarl NFT made simpler by Trust Market!,https://twitter.com/BuilderBob1313/status/1490811971809460225,2,0,326,"['AeroAircrafts', 'TheMoonCarl']"
2087,MrOwenWatts,"11/ My prediction: 

Hydra may be a great product &amp; can have a very skilled team, but if they won't set up higher standards in hiring they will lose the market to teams or projects who Solana NFT community can trust in the long run.",https://twitter.com/MrOwenWatts/status/1527636090739384320,0,0,168,
1110,GraviD6_NFT,"GraviD6 is creating a ""Trustless Gaming"" environment... 

Using #Unreal5, #Gravity and #Physics 
Game outcomes are NOT programmed, but realized.

Never wonder again if you can trust the result

#nftgame  #dice  #Cryptogame #NFT https://t.co/1hvt1vNWiC",https://twitter.com/GraviD6_NFT/status/1529612244794822656,4,3,127,
30646,mickeymimi_nft,"@billionairebnkr 6/  team and the promise of data, trading tools and the minting bot. This means that you have to trust that the team has the EXPERIENCE to deliver. The project is promising that they can teach you how to trade like wall street from an ex 5-star stockbroker",https://twitter.com/mickeymimi_nft/status/1480525060037177345,2,0,1689,['billionairebnkr']
7458,worldoctorr,@ItsJustHerc @psychedelic_nft @RooTroopNFT @BAYC2745 @MorganStoneee Do you what you gotta to get in man trust me it's well worth the sacrifice.,https://twitter.com/worldoctorr/status/1518018677756809217,1,0,1981,"['ItsJustHerc', 'psychedelic_nft', 'RooTroopNFT', 'BAYC2745', 'MorganStoneee']"
6289,ENFT_Nate,"@thejinx333 What’s up Zach, my name is Nate I live in Seattle, I am 16 years old, and I made most of my capital from options trading. I am starting my journey into the nft space, I love music, snowboarding, and anything that gives me a challenge. I’ve lost eth I won’t lie, but I TRUST TP.🔥",https://twitter.com/ENFT_Nate/status/1519807550601916416,0,0,34,['thejinx333']
3741,mp__nft,"Trust, integrity and transparency are most important with NFT project founders

Without being doxxed, creators are not fully transparent. It’s too easy to hide things, and @AzukiOfficial is the perfect example of this",https://twitter.com/mp__nft/status/1524157302336475136,94,5,10829,['AzukiOfficial']
44441,maneshclicks,"@vulvarlove Support a good cause. Collectors will get a valid signed receipt, from a Govt of India recognised charity trust.
#TaxFree #NFT #nftcollector #NFTCommunity
(https://t.co/9OV0LFD98N) 

https://t.co/QuBtPE3YAr",https://twitter.com/maneshclicks/status/1433473899639885826,1,0,857,['vulvarlove']
